id,time,city,residence_MOM,residence_YOY,residence_FBI,commercial_residence_MOM,commercial_residence_YOY,commercial_residence_FBI,second_hand_MOM,second_hand_YOY,second_hand_FBI
278,2011年04月,赣州,99.8,107.9,105.5,99.8,107.9,105.5,100.1,101.1,101.5
279,2011年04月,徐州,100.6,103.8,103.8,100.6,103.8,103.8,99.3,100.3,100.2
280,2011年04月,广州,100.7,103.8,104.4,100.7,103.8,104.4,101.0,103.4,103.4
281,2011年05月,泉州,100.0,100.2,101.0,100.0,100.2,101.0,100.0,99.9,99.9
282,2011年05月,厦门,100.0,106.4,106.1,100.0,106.4,106.1,100.3,100.3,102.2
283,2011年05月,福州,99.9,103.8,104.0,99.9,103.8,104.0,99.0,100.0,100.2
284,2011年05月,西安,100.1,103.5,104.2,100.1,103.5,104.2,99.2,103.5,102.3
285,2011年05月,长春,100.4,102.6,103.8,100.4,102.6,103.8,100.4,101.8,101.7
286,2011年05月,上海,100.2,101.4,102.4,100.2,101.4,102.4,100.2,100.5,102.3
287,2011年05月,长沙,100.5,107.7,107.7,100.5,107.7,107.7,100.1,101.1,101.2
288,2011年05月,南昌,100.3,107.1,107.4,100.3,107.1,107.4,100.6,104.5,104.5
289,2011年05月,吉林,100.1,107.5,106.0,100.1,107.5,106.0,100.2,104.7,104.3
290,2011年05月,包头,100.1,104.8,104.6,100.1,104.8,104.6,100.3,101.7,101.7
291,2011年05月,呼和浩特,100.4,104.7,104.9,100.4,104.7,104.9,100.1,102.4,102.7
292,2011年05月,岳阳,99.9,105.1,107.0,99.9,105.1,107.0,100.1,110.4,108.5
293,2011年05月,桂林,100.2,105.3,106.0,100.2,105.3,106.0,100.3,102.7,101.6
294,2011年05月,济宁,100.2,104.6,103.9,100.2,104.6,103.9,99.9,106.8,106.2
295,2011年05月,常德,100.3,105.7,105.5,100.3,105.7,105.5,100.5,106.8,106.3
296,2011年05月,大理,100.0,100.8,101.1,100.0,100.8,101.1,100.0,107.0,103.6
297,2011年05月,沈阳,100.5,106.6,105.9,100.5,106.6,105.9,100.0,103.9,104.2
298,2011年05月,平顶山,100.1,104.4,104.1,100.1,104.4,104.1,100.2,105.7,105.7
299,2011年05月,湛江,100.3,105.4,105.2,100.3,105.4,105.2,100.2,105.9,104.9
300,2011年05月,武汉,100.2,103.1,104.1,100.2,103.1,104.1,99.9,101.6,102.1
301,2011年05月,太原,100.4,101.1,101.2,100.4,101.1,101.2,100.4,104.1,104.3
302,2011年05月,温州,100.4,100.4,100.7,100.4,100.4,100.7,99.5,108.5,108.3
303,2011年05月,丹东,100.3,109.7,109.7,100.3,109.7,109.7,100.2,102.2,101.1
304,2011年05月,北京,100.1,102.1,103.0,100.2,102.1,103.0,99.8,100.6,101.4
305,2011年05月,杭州,100.0,99.0,100.9,100.0,99.0,100.9,99.8,100.4,101.3
306,2011年05月,烟台,100.0,105.8,105.1,100.0,105.8,105.1,100.1,103.8,103.3
307,2011年05月,石家庄,100.2,106.9,107.9,100.2,106.9,107.9,100.5,103.0,102.8
308,2011年05月,北海,99.7,101.5,102.9,99.7,101.5,102.9,100.0,102.2,102.8
309,2011年05月,惠州,100.5,105.5,104.7,100.5,105.5,104.7,100.1,106.5,104.9
310,2011年05月,无锡,99.4,102.4,102.5,99.3,102.4,102.5,100.5,104.7,104.4
311,2011年05月,九江,99.8,103.4,104.4,99.8,103.4,104.4,99.6,102.9,103.6
312,2011年05月,青岛,100.3,104.4,104.0,100.3,104.4,104.0,100.0,102.7,103.2
313,2011年05月,锦州,100.2,106.2,105.5,100.2,106.2,105.5,100.0,100.3,100.2
314,2011年05月,安庆,99.8,104.6,103.9,99.7,104.6,103.9,100.1,103.6,103.5
315,2011年05月,南京,100.0,100.3,101.8,100.0,100.3,101.8,99.5,100.2,100.9
316,2011年05月,南充,100.1,99.1,99.5,100.1,99.1,99.5,99.9,101.2,101.4
317,2011年05月,韶关,100.6,106.1,105.7,100.6,106.1,105.7,100.7,101.9,101.9
318,2011年05月,襄樊,100.3,106.9,106.6,100.3,106.9,106.6,100.1,105.6,104.9
319,2011年05月,郑州,100.2,106.8,106.5,100.2,106.8,106.5,99.8,103.9,104.0
320,2011年05月,宜昌,100.6,103.8,104.3,100.6,103.8,104.3,100.2,102.9,102.1
321,2011年05月,海口,100.0,100.6,102.6,100.0,100.6,102.6,99.6,99.4,97.6
322,2011年05月,哈尔滨,100.0,104.7,103.6,100.0,104.7,103.6,100.0,101.6,101.8
323,2011年05月,济南,100.2,105.4,104.2,100.2,105.4,104.2,100.2,103.5,102.8
324,2011年05月,天津,99.7,103.4,104.3,99.7,103.4,104.3,99.9,101.9,102.0
325,2011年05月,合肥,99.7,100.3,102.5,99.7,100.3,102.5,100.0,102.2,102.8
326,2011年05月,成都,100.2,103.7,103.6,100.2,103.7,103.6,99.9,101.5,102.1
327,2011年05月,乌鲁木齐,100.5,109.1,108.3,100.5,109.1,108.3,99.9,109.5,107.7
328,2011年05月,洛阳,100.2,106.9,106.3,100.2,106.9,106.3,100.4,105.7,106.1
329,2011年05月,大连,100.4,105.9,105.4,100.4,105.9,105.4,100.6,103.7,104.2
330,2011年05月,金华,100.1,102.3,103.8,100.1,102.3,103.8,99.8,100.4,100.7
331,2011年05月,昆明,100.1,106.8,105.6,100.2,106.8,105.6,100.1,105.9,103.6
332,2011年05月,西宁,100.4,107.6,106.2,100.4,107.6,106.2,100.7,106.2,105.7
333,2011年05月,重庆,100.2,105.3,104.9,100.2,105.3,104.9,100.0,101.0,100.8
334,2011年05月,唐山,100.1,101.5,101.7,100.1,101.5,101.7,100.1,103.5,103.8
335,2011年05月,秦皇岛,100.3,107.7,107.0,100.3,107.7,107.0,99.9,102.5,102.2
336,2011年05月,深圳,100.4,103.7,104.4,100.4,103.7,104.4,100.3,104.7,105.7
337,2011年05月,泸州,100.2,100.7,100.9,100.2,100.7,100.9,100.5,98.9,100.2
338,2011年05月,蚌埠,100.0,103.3,103.9,100.0,103.3,103.9,99.7,104.1,103.8
339,2011年05月,南宁,100.0,102.0,102.8,100.0,102.0,102.8,99.9,102.5,101.9
340,2011年05月,宁波,100.3,102.0,102.0,100.3,102.0,102.0,100.0,98.0,98.5
341,2011年05月,兰州,100.1,107.7,106.8,100.1,107.7,106.8,99.1,102.6,100.6
342,2011年05月,银川,100.2,102.4,102.6,100.2,102.4,102.6,100.6,102.1,102.6
343,2011年05月,三亚,100.3,97.9,101.8,100.3,97.9,101.8,100.0,100.3,98.5
344,2011年05月,遵义,100.3,105.4,104.8,100.3,105.4,104.8,100.3,111.2,108.4
345,2011年05月,扬州,100.0,104.9,104.6,100.0,104.9,104.6,100.1,103.5,103.3
346,2011年05月,贵阳,100.1,105.0,104.4,100.1,105.0,104.4,100.3,106.7,105.5
347,2011年05月,牡丹江,100.3,107.8,106.8,100.3,107.8,106.8,99.6,105.5,106.4
348,2011年05月,赣州,99.8,106.3,105.3,99.8,106.3,105.3,98.9,100.3,100.4
349,2011年05月,徐州,100.4,104.1,104.1,100.4,104.1,104.1,100.3,100.4,100.5
350,2011年05月,广州,100.3,105.1,104.7,100.3,105.1,104.7,99.8,103.3,103.2
351,2011年06月,泉州,100.0,100.3,101.0,100.0,100.3,101.0,100.1,100.0,100.0
352,2011年06月,厦门,99.9,106.5,106.0,99.9,106.5,106.0,100.6,103.9,102.8
353,2011年06月,福州,99.9,103.8,104.0,99.9,103.8,104.0,99.9,99.7,100.1
354,2011年06月,西安,100.1,103.8,104.3,100.1,103.8,104.3,100.4,104.1,102.7
355,2011年06月,长春,100.3,102.9,104.1,100.3,102.9,104.1,100.4,102.2,102.0
356,2011年06月,上海,100.1,102.2,102.6,100.1,102.2,102.6,100.2,102.4,102.5
357,2011年06月,长沙,100.4,108.2,108.2,100.4,108.2,108.2,100.0,101.2,101.2
358,2011年06月,南昌,100.2,108.2,107.7,100.3,108.2,107.7,99.7,104.4,104.2
359,2011年06月,吉林,100.1,105.7,106.1,100.1,105.7,106.1,100.5,104.1,104.8
360,2011年06月,包头,100.1,104.7,104.6,100.1,104.7,104.6,100.2,101.9,101.9
361,2011年06月,呼和浩特,100.2,104.8,105.1,100.2,104.8,105.1,100.5,103.1,103.2
362,2011年06月,岳阳,100.1,105.2,107.0,100.1,105.2,107.0,100.0,109.7,108.5
363,2011年06月,桂林,99.9,105.8,105.9,99.9,105.8,105.9,100.1,102.0,101.7
364,2011年06月,济宁,99.9,104.0,103.8,99.9,104.0,103.8,99.9,107.9,106.2
365,2011年06月,常德,100.2,106.0,105.7,100.2,106.0,105.7,100.5,107.3,106.9
366,2011年06月,大理,100.0,100.9,101.1,100.0,100.9,101.1,99.5,107.6,103.1
367,2011年06月,沈阳,100.4,106.4,106.4,100.4,106.4,106.4,100.1,103.6,104.4
368,2011年06月,平顶山,100.2,104.2,104.2,100.2,104.2,104.2,100.7,106.4,106.4
369,2011年06月,湛江,100.1,104.7,105.3,100.1,104.7,105.3,100.4,105.3,105.4
370,2011年06月,武汉,100.2,103.2,104.4,100.2,103.2,104.4,100.2,101.7,102.3
371,2011年06月,太原,100.3,101.1,101.5,100.3,101.1,101.5,100.2,103.8,104.5
372,2011年06月,温州,100.2,100.6,100.9,100.2,100.6,100.9,99.7,108.3,107.9
373,2011年06月,丹东,100.1,107.6,108.6,100.1,107.6,108.6,99.9,101.4,101.0
374,2011年06月,北京,100.0,102.2,103.1,100.1,102.2,103.1,99.9,101.4,101.3
375,2011年06月,杭州,100.0,99.3,101.1,100.0,99.3,101.1,100.0,100.5,101.3
376,2011年06月,烟台,99.7,105.3,104.8,99.7,105.3,104.8,100.2,103.9,103.5
377,2011年06月,石家庄,100.2,107.6,108.2,100.2,107.6,108.2,100.4,103.3,103.2
378,2011年06月,北海,99.9,101.7,102.8,99.9,101.7,102.8,99.7,102.4,102.5
379,2011年06月,惠州,100.1,105.2,104.9,100.1,105.2,104.9,100.3,107.4,105.2
380,2011年06月,无锡,100.0,102.4,102.6,100.0,102.4,102.6,100.2,104.7,104.5
381,2011年06月,九江,99.9,103.8,104.2,99.9,103.8,104.2,99.8,103.8,103.4
382,2011年06月,青岛,100.2,104.6,104.2,100.2,104.6,104.2,100.0,103.1,103.2
383,2011年06月,锦州,100.2,105.3,105.7,100.2,105.3,105.7,100.0,100.3,100.2
384,2011年06月,安庆,100.0,104.3,103.9,100.0,104.3,103.9,100.1,103.6,103.6
385,2011年06月,南京,99.9,100.7,101.7,99.8,100.7,101.7,99.4,100.6,100.3
386,2011年06月,南充,100.1,99.1,99.6,100.1,99.1,99.6,100.0,101.7,101.4
387,2011年06月,韶关,100.1,106.1,105.7,100.1,106.1,105.7,100.1,102.0,102.0
388,2011年06月,襄樊,100.3,106.7,106.9,100.3,106.7,106.9,100.1,105.5,105.1
389,2011年06月,郑州,100.3,106.4,106.8,100.3,106.4,106.8,99.8,102.8,103.8
390,2011年06月,宜昌,100.2,102.9,104.5,100.2,102.9,104.5,100.0,102.9,102.1
391,2011年06月,海口,100.0,100.7,102.7,100.0,100.7,102.7,99.3,99.5,98.0
392,2011年06月,哈尔滨,100.3,104.3,103.9,100.3,104.3,103.9,100.0,102.0,101.7
393,2011年06月,济南,100.3,104.5,104.6,100.3,104.5,104.6,100.1,103.4,102.9
394,2011年06月,天津,99.8,103.9,104.1,99.8,103.9,104.1,99.8,101.8,101.7
395,2011年06月,合肥,100.0,100.6,102.6,100.0,100.6,102.6,100.2,103.4,103.0
396,2011年06月,成都,99.9,103.6,103.5,99.9,103.6,103.5,100.1,101.3,102.2
397,2011年06月,乌鲁木齐,100.4,109.2,108.7,100.4,109.2,108.7,100.3,109.4,108.0
398,2011年06月,洛阳,100.2,108.1,106.5,100.2,108.1,106.5,100.4,105.8,106.5
399,2011年06月,大连,100.2,105.9,105.6,100.2,105.9,105.6,100.4,103.8,104.7
400,2011年06月,金华,100.1,103.9,103.9,100.1,103.9,103.9,99.9,100.3,100.6
401,2011年06月,昆明,100.2,106.7,105.7,100.2,106.7,105.7,100.1,105.5,103.8
402,2011年06月,西宁,100.3,107.2,106.5,100.3,107.2,106.5,100.4,106.4,106.0
403,2011年06月,重庆,100.0,105.8,104.9,100.0,105.8,104.9,99.9,100.7,100.8
404,2011年06月,唐山,100.0,101.5,101.7,100.0,101.5,101.7,100.5,104.4,104.3
405,2011年06月,秦皇岛,100.1,107.7,107.1,100.2,107.7,107.1,100.2,102.9,102.4
406,2011年06月,深圳,100.1,104.6,104.5,100.1,104.6,104.5,100.0,106.0,105.7
407,2011年06月,泸州,100.1,100.8,101.0,100.1,100.8,101.0,100.3,99.6,100.5
408,2011年06月,蚌埠,100.0,103.2,103.9,100.0,103.2,103.9,100.2,103.9,104.0
409,2011年06月,南宁,99.8,101.6,102.6,99.8,101.6,102.6,100.2,102.4,102.1
410,2011年06月,宁波,100.1,102.1,102.0,100.1,102.1,102.0,99.8,99.3,98.3
411,2011年06月,兰州,100.2,108.2,107.0,100.2,108.2,107.0,100.0,102.1,100.6
412,2011年06月,银川,100.4,102.7,103.0,100.4,102.7,103.0,100.5,102.6,103.1
413,2011年06月,三亚,99.9,98.0,101.6,99.9,98.0,101.6,99.9,101.7,98.4
414,2011年06月,遵义,100.3,105.8,105.1,100.4,105.8,105.1,100.6,111.8,109.0
415,2011年06月,扬州,100.0,104.6,104.6,100.0,104.6,104.6,100.0,103.4,103.4
416,2011年06月,贵阳,100.0,104.6,104.3,100.0,104.6,104.3,100.3,106.7,105.8
417,2011年06月,牡丹江,100.1,107.4,106.9,100.1,107.4,106.9,99.6,104.6,105.9
418,2011年06月,赣州,100.0,105.4,105.3,100.0,105.4,105.3,100.0,100.2,100.5
419,2011年06月,徐州,100.0,104.1,104.2,100.0,104.1,104.2,99.5,99.8,100.0
420,2011年06月,广州,100.2,105.4,104.9,100.2,105.4,104.9,100.1,103.4,103.3
421,2011年07月,泉州,100.1,101.1,101.0,100.1,101.1,101.0,100.0,100.0,100.0
422,2011年07月,厦门,100.0,106.5,106.0,100.0,106.5,106.0,100.2,104.7,103.0
423,2011年07月,福州,100.0,103.8,103.9,100.0,103.8,103.9,99.0,99.6,99.1
424,2011年07月,西安,100.1,104.0,104.4,100.1,104.0,104.4,100.4,104.3,103.0
425,2011年07月,长春,100.3,103.2,104.4,100.3,103.2,104.4,100.1,102.3,102.2
426,2011年07月,上海,100.0,102.5,102.6,100.0,102.5,102.6,100.3,103.8,102.8
427,2011年07月,长沙,100.1,108.4,108.3,100.1,108.4,108.3,100.1,101.3,101.2
428,2011年07月,南昌,100.0,109.3,107.7,100.0,109.3,107.7,99.7,104.4,103.9
429,2011年07月,吉林,100.2,105.5,106.3,100.2,105.5,106.3,100.0,104.1,104.8
430,2011年07月,包头,99.8,103.9,104.4,99.8,103.9,104.4,100.1,102.0,102.0
431,2011年07月,呼和浩特,100.3,105.0,105.4,100.3,105.0,105.4,100.4,103.8,103.6
432,2011年07月,岳阳,100.4,105.5,107.4,100.5,105.5,107.4,100.0,109.2,108.6
433,2011年07月,桂林,100.2,106.0,106.1,100.2,106.0,106.1,100.4,102.3,102.1
434,2011年07月,济宁,99.8,103.5,103.6,99.8,103.5,103.6,99.9,107.3,106.0
435,2011年07月,常德,100.2,106.2,105.9,100.2,106.2,105.9,100.4,107.0,107.3
436,2011年07月,大理,100.5,102.4,101.5,100.5,102.4,101.5,100.2,105.1,103.3
437,2011年07月,沈阳,100.3,106.2,106.7,100.3,106.2,106.7,100.0,103.4,104.4
438,2011年07月,平顶山,100.1,104.3,104.3,100.1,104.3,104.3,100.3,106.7,106.7
439,2011年07月,湛江,100.0,104.4,105.3,100.0,104.4,105.3,100.3,104.6,105.7
440,2011年07月,武汉,100.1,103.3,104.4,100.1,103.3,104.4,100.2,101.9,102.5
441,2011年07月,太原,100.2,101.2,101.8,100.2,101.2,101.8,100.1,103.6,104.6
442,2011年07月,温州,100.1,100.8,101.0,100.1,100.8,101.0,99.5,107.9,107.4
443,2011年07月,丹东,100.0,108.6,108.6,100.0,108.6,108.6,100.0,101.2,101.0
444,2011年07月,北京,100.0,101.9,103.1,100.0,101.9,103.1,100.1,101.8,101.3
445,2011年07月,杭州,99.9,100.0,101.0,99.9,100.0,101.0,99.9,100.7,101.2
446,2011年07月,烟台,100.1,104.9,105.0,100.1,104.9,105.0,100.2,103.9,103.7
447,2011年07月,石家庄,100.2,107.7,108.4,100.2,107.7,108.4,100.1,103.5,103.3
448,2011年07月,北海,100.0,101.8,102.8,100.0,101.8,102.8,99.7,102.3,102.2
449,2011年07月,惠州,100.0,105.2,104.9,100.0,105.2,104.9,99.9,107.1,105.1
450,2011年07月,无锡,99.9,102.6,102.5,99.9,102.6,102.5,100.2,104.7,104.8
451,2011年07月,九江,99.9,104.5,104.1,99.9,104.5,104.1,99.4,103.0,102.8
452,2011年07月,青岛,100.2,104.8,104.4,100.2,104.8,104.4,100.0,103.1,103.2
453,2011年07月,锦州,99.9,104.8,105.6,99.9,104.8,105.6,100.0,100.0,100.2
454,2011年07月,安庆,100.1,103.0,104.0,100.1,103.0,104.0,99.8,103.3,103.3
455,2011年07月,南京,99.9,101.4,101.6,99.9,101.4,101.6,99.7,100.8,100.0
456,2011年07月,南充,100.6,100.2,100.2,100.6,100.2,100.2,100.1,101.9,101.6
457,2011年07月,韶关,100.4,106.6,106.2,100.4,106.6,106.2,100.7,102.7,102.7
458,2011年07月,襄樊,100.0,106.1,106.9,100.0,106.1,106.9,100.1,105.6,105.2
459,2011年07月,郑州,100.0,105.7,106.8,100.0,105.7,106.8,100.0,103.2,103.7
460,2011年07月,宜昌,100.4,103.2,104.8,100.4,103.2,104.8,100.0,102.9,102.1
461,2011年07月,海口,99.8,100.7,102.4,99.8,100.7,102.4,99.8,100.6,97.8
462,2011年07月,哈尔滨,100.1,104.0,104.0,100.1,104.0,104.0,100.0,102.1,101.7
463,2011年07月,济南,100.0,103.9,104.6,100.0,103.9,104.6,100.1,103.4,102.9
464,2011年07月,天津,100.3,104.2,104.5,100.3,104.2,104.5,99.9,101.3,101.6
465,2011年07月,合肥,100.1,103.0,102.6,100.1,103.0,102.6,100.3,102.7,103.3
466,2011年07月,成都,99.7,103.5,103.2,99.7,103.5,103.2,99.4,100.8,101.6
467,2011年07月,乌鲁木齐,100.3,108.9,109.0,100.3,108.9,109.0,100.4,108.7,108.4
468,2011年07月,洛阳,100.1,108.1,106.6,100.1,108.1,106.6,100.2,105.7,106.8
469,2011年07月,大连,100.1,106.0,105.7,100.1,106.0,105.7,100.4,104.2,105.1
470,2011年07月,金华,100.1,103.9,104.0,100.1,103.9,104.0,99.7,101.1,100.3
471,2011年07月,昆明,99.9,106.1,105.7,99.9,106.1,105.7,100.1,105.0,103.9
472,2011年07月,西宁,100.1,106.5,106.7,100.1,106.5,106.7,100.2,106.1,106.2
473,2011年07月,重庆,99.8,105.6,104.6,99.8,105.6,104.6,100.0,100.7,100.8
474,2011年07月,唐山,100.1,101.5,101.8,100.2,101.5,101.8,100.2,104.6,104.5
475,2011年07月,秦皇岛,100.1,107.5,107.2,100.1,107.5,107.2,100.1,103.0,102.5
476,2011年07月,深圳,100.0,104.7,104.5,100.0,104.7,104.5,99.5,106.4,105.2
477,2011年07月,泸州,100.8,101.5,101.8,100.8,101.5,101.8,100.3,100.6,100.7
478,2011年07月,蚌埠,100.0,103.1,103.9,100.0,103.1,103.9,100.0,103.3,104.0
479,2011年07月,南宁,99.9,102.8,102.5,99.9,102.8,102.5,100.2,102.1,102.3
480,2011年07月,宁波,99.7,101.4,101.7,99.7,101.4,101.7,99.8,99.2,98.1
481,2011年07月,兰州,100.1,108.2,107.1,100.1,108.2,107.1,99.8,101.0,100.4
482,2011年07月,银川,100.2,102.9,103.2,100.2,102.9,103.2,100.5,103.1,103.6
483,2011年07月,三亚,100.0,98.9,101.6,100.0,98.9,101.6,100.1,101.4,98.5
484,2011年07月,遵义,100.1,105.7,105.2,100.1,105.7,105.2,99.9,110.1,108.9
485,2011年07月,扬州,99.9,104.3,104.5,99.9,104.3,104.5,99.9,103.0,103.3
486,2011年07月,贵阳,100.2,104.4,104.5,100.2,104.4,104.5,100.3,106.3,106.1
487,2011年07月,牡丹江,100.2,107.4,107.1,100.2,107.4,107.1,99.9,104.5,105.8
488,2011年07月,赣州,100.0,105.2,105.3,100.0,105.2,105.3,99.7,99.9,100.2
489,2011年07月,徐州,100.1,104.0,104.3,100.1,104.0,104.3,99.9,99.7,99.9
490,2011年07月,广州,100.0,106.4,104.9,100.0,106.4,104.9,100.2,103.6,103.5
491,2011年08月,泉州,100.0,101.6,101.0,100.0,101.6,101.0,100.0,100.1,100.0
492,2011年08月,厦门,100.0,106.5,106.0,100.0,106.5,106.0,100.1,105.0,103.1
493,2011年08月,福州,100.1,103.8,104.0,100.1,103.8,104.0,99.4,98.9,98.5
494,2011年08月,西安,100.0,103.6,104.4,100.0,103.6,104.4,100.0,102.1,103.1
495,2011年08月,长春,100.3,103.4,104.7,100.3,103.4,104.7,100.2,102.5,102.4
496,2011年08月,上海,100.0,102.8,102.6,100.0,102.8,102.6,100.1,103.7,102.9
497,2011年08月,长沙,100.3,108.7,108.6,100.3,108.7,108.6,100.1,101.4,101.3
498,2011年08月,南昌,100.0,109.1,107.7,100.0,109.1,107.7,98.7,102.8,102.5
499,2011年08月,吉林,100.1,105.2,106.4,100.1,105.2,106.4,100.0,103.8,104.8
500,2011年08月,包头,100.2,104.1,104.7,100.3,104.1,104.7,100.1,102.1,102.1
501,2011年08月,呼和浩特,100.1,104.2,105.4,100.1,104.2,105.4,100.2,104.0,103.8
502,2011年08月,岳阳,100.1,107.6,107.8,100.1,107.6,107.8,99.2,107.5,108.1
503,2011年08月,桂林,100.0,106.3,106.1,100.0,106.3,106.1,100.1,102.4,102.2
504,2011年08月,济宁,100.0,103.3,103.6,100.0,103.3,103.6,99.9,106.7,105.9
505,2011年08月,常德,100.1,106.2,105.9,100.1,106.2,105.9,100.2,106.4,107.6
506,2011年08月,大理,100.0,101.5,101.5,100.0,101.5,101.5,100.0,103.5,103.3
507,2011年08月,沈阳,100.3,106.0,107.1,100.3,106.0,107.1,100.7,104.0,105.1
508,2011年08月,平顶山,100.2,104.5,104.5,100.2,104.5,104.5,100.1,106.8,106.8
509,2011年08月,湛江,100.0,104.2,105.3,100.0,104.2,105.3,100.4,104.2,106.1
510,2011年08月,武汉,100.2,103.8,104.7,100.2,103.8,104.7,99.9,102.0,102.4
511,2011年08月,太原,100.0,101.2,101.8,100.0,101.2,101.8,100.2,103.8,104.9
512,2011年08月,温州,100.0,100.7,101.0,100.0,100.7,101.0,99.6,106.1,106.9
513,2011年08月,丹东,99.9,107.3,107.8,99.9,107.3,107.8,100.0,101.5,102.3
514,2011年08月,北京,100.0,101.9,103.1,100.0,101.9,103.1,100.0,101.9,101.3
515,2011年08月,杭州,100.0,101.8,101.0,100.0,101.8,101.0,99.6,100.4,100.9
516,2011年08月,烟台,99.7,104.2,104.6,99.7,104.2,104.6,100.2,103.6,104.0
517,2011年08月,石家庄,100.0,107.6,108.4,100.0,107.6,108.4,100.2,103.3,103.5
518,2011年08月,北海,99.9,102.1,102.7,99.9,102.1,102.7,100.0,102.3,102.2
519,2011年08月,惠州,100.0,105.0,104.9,100.0,105.0,104.9,100.0,106.9,105.1
520,2011年08月,无锡,99.9,102.4,102.4,99.9,102.4,102.4,99.8,104.2,104.6
521,2011年08月,九江,100.1,104.8,104.3,100.1,104.8,104.3,99.6,102.1,102.4
522,2011年08月,青岛,99.9,104.6,104.2,99.9,104.6,104.2,99.8,102.9,103.0
523,2011年08月,锦州,99.8,104.3,105.4,99.8,104.3,105.4,100.0,100.0,100.2
524,2011年08月,安庆,100.0,102.3,104.0,100.0,102.3,104.0,99.8,102.8,103.1
525,2011年08月,南京,99.8,101.4,101.4,99.8,101.4,101.4,99.7,101.3,99.8
526,2011年08月,南充,100.0,100.7,100.2,100.0,100.7,100.2,100.1,102.1,101.7
527,2011年08月,韶关,99.9,106.5,106.1,99.9,106.5,106.1,100.4,103.1,103.1
528,2011年08月,襄樊,100.0,105.7,106.9,100.0,105.7,106.9,100.2,105.5,105.4
529,2011年08月,郑州,100.3,106.0,107.1,100.3,106.0,107.1,100.0,105.3,103.7
530,2011年08月,宜昌,100.4,103.6,105.2,100.4,103.6,105.2,100.0,102.8,102.1
531,2011年08月,海口,99.8,101.3,102.3,99.8,101.3,102.3,99.9,100.7,97.7
532,2011年08月,哈尔滨,100.0,102.3,104.0,100.0,102.3,104.0,100.0,102.1,101.7
533,2011年08月,济南,99.6,103.2,104.2,99.6,103.2,104.2,100.2,103.2,103.1
534,2011年08月,天津,100.1,103.4,104.5,100.1,103.4,104.5,99.7,101.3,101.4
535,2011年08月,合肥,100.0,103.0,102.7,100.0,103.0,102.7,100.4,102.8,103.7
536,2011年08月,成都,100.1,102.9,103.3,100.1,102.9,103.3,100.0,101.5,101.6
537,2011年08月,乌鲁木齐,100.2,108.8,109.2,100.2,108.8,109.2,100.1,108.1,108.6
538,2011年08月,洛阳,100.3,106.5,106.9,100.3,106.5,106.9,100.3,105.9,107.1
539,2011年08月,大连,99.8,104.9,105.5,99.8,104.9,105.5,100.0,103.9,105.1
540,2011年08月,金华,100.0,103.7,104.0,100.0,103.7,104.0,99.8,101.1,100.1
541,2011年08月,昆明,100.0,106.4,105.7,100.1,106.4,105.7,99.9,102.9,103.8
542,2011年08月,西宁,100.1,106.3,106.8,100.1,106.3,106.8,100.1,105.9,106.3
543,2011年08月,重庆,99.6,104.2,104.1,99.5,104.2,104.1,99.8,100.4,100.6
544,2011年08月,唐山,100.0,101.5,101.8,100.0,101.5,101.8,100.2,104.7,104.7
545,2011年08月,秦皇岛,99.8,106.9,107.1,99.8,106.9,107.1,99.9,102.5,102.3
546,2011年08月,深圳,100.0,104.9,104.4,100.0,104.9,104.4,100.0,106.8,105.1
547,2011年08月,泸州,100.2,101.7,102.0,100.2,101.7,102.0,99.9,101.0,100.7
548,2011年08月,蚌埠,100.0,104.1,103.9,100.0,104.1,103.9,100.1,103.1,104.0
549,2011年08月,南宁,100.0,103.5,102.6,100.0,103.5,102.6,99.1,100.8,101.4
550,2011年08月,宁波,100.0,101.2,101.7,100.0,101.2,101.7,99.7,98.9,97.8
551,2011年08月,兰州,99.9,106.9,106.9,99.9,106.9,106.9,100.0,100.8,100.4
552,2011年08月,银川,100.0,102.8,103.2,100.0,102.8,103.2,100.2,103.2,103.8
553,2011年08月,三亚,100.0,101.6,101.6,100.0,101.6,101.6,100.0,97.8,98.5
554,2011年08月,遵义,100.1,105.6,105.4,100.2,105.6,105.4,99.2,107.7,108.1
555,2011年08月,扬州,100.1,104.0,104.5,100.1,104.0,104.5,99.8,102.6,103.1
556,2011年08月,贵阳,100.1,104.3,104.6,100.1,104.3,104.6,100.2,105.8,106.3
557,2011年08月,牡丹江,99.8,106.4,106.9,99.8,106.4,106.9,99.8,104.1,105.5
558,2011年08月,赣州,99.7,104.9,105.0,99.7,104.9,105.0,99.5,99.4,99.7
559,2011年08月,徐州,100.0,103.9,104.3,100.0,103.9,104.3,99.6,99.4,99.5
560,2011年08月,广州,100.0,107.0,105.0,100.0,107.0,105.0,100.7,104.7,104.3
561,2011年09月,泉州,100.1,101.5,101.1,100.1,101.5,101.1,100.0,100.1,100.0
562,2011年09月,厦门,100.0,105.7,106.0,100.0,105.7,106.0,100.0,103.6,103.1
563,2011年09月,福州,100.1,103.1,104.1,100.1,103.1,104.1,99.1,97.8,97.6
564,2011年09月,西安,100.2,103.3,104.6,100.2,103.3,104.6,99.9,101.9,103.0
565,2011年09月,长春,100.0,103.2,104.7,100.0,103.2,104.7,100.1,102.6,102.5
566,2011年09月,上海,100.0,103.1,102.6,100.0,103.1,102.6,100.1,103.4,103.0
