id,name,level,hot,num,price,area,province,city,longitude,latitude
61,华夏名都温泉,,0.0,57,219.0,北京·北京·朝阳区,北京,北京,116.407526,39.904030
62,冶仙塔,,0.7,42,48.0,北京·北京·密云县,北京,北京,116.407526,39.904030
63,798艺术区,,0.72,43,36.0,北京·北京·朝阳区,北京,北京,116.494141,39.984177
64,空手到行李寄送,,0.0,32,98.0,北京·北京·朝阳区,北京,北京,116.407526,39.904030
65,昭陵,,0.7,8,46.7,北京·北京·明十三陵,北京,北京,116.227371,40.288525
66,功夫剧《什刹海》,,0.0,80,208.0,北京·北京·西城区,北京,北京,116.407526,39.904030
67,太平洋海底世界,3A景区,0.7,50,67.0,北京·北京·海淀区,北京,北京,121.685241,42.013614
68,水关长城,4A景区,0.0,34,32.0,北京·北京·延庆县,北京,北京,121.123497,31.444996
69,德云社新街口剧场,,0.0,8,100.0,北京·北京·西城区,北京,北京,119.848602,32.148533
70,北京刘老根大舞台,,0.0,40,580.0,北京·北京·东城区,北京,北京,116.400514,39.893576
71,北京欢乐谷,4A景区,0.72,1840,39.1,北京·北京·朝阳区,北京,北京,116.489201,39.865649
72,仙女山滑雪场,,0.0,39,48.0,重庆·重庆·武隆仙女山国家森林公园,重庆,重庆,119.555664,32.427734
73,南山公园,,0.0,77,258.0,重庆·重庆·南岸区,重庆,重庆,113.905414,22.494129
74,庆隆·易汤南山温泉,,0.0,59,198.0,重庆·重庆·南岸区,重庆,重庆,113.909928,22.569982
75,里隐景区,,0.0,4,66.0,重庆·重庆·南川区,重庆,重庆,106.551556,29.563009
76,万盛青山湖湿地公园,,0.0,34,136.0,重庆·重庆·万盛区,重庆,重庆,115.930108,28.695808
77,乐和乐都主题公园,,0.0,46,200.0,重庆·重庆·永川区,重庆,重庆,106.551556,29.563009
78,816地下核工程,,0.0,12,58.0,重庆·重庆·涪陵区,重庆,重庆,106.551556,29.563009
79,白公馆,,0.8,10,2.0,重庆·重庆·沙坪坝区,重庆,重庆,121.452492,31.209503
80,巫山小三峡,5A景区,0.74,36,80.0,重庆·重庆·巫山县,重庆,重庆,109.888441,31.080704
81,天后宫,3A景区,0.0,0,0.0,天津·天津·南开区,天津,天津,120.327225,36.061352
82,毛家峪印象滑雪场,,0.0,0,0.0,天津·天津·蓟县,天津,天津,117.530151,40.096539
83,小蚂蚁儿童农庄,,0.0,0,0.0,天津·天津·津南区,天津,天津,108.592232,23.886011
84,八仙山自然保护区,3A景区,0.72,14,39.9,天津·天津·蓟县,天津,天津,109.252335,32.089767
85,TBK卡丁车俱乐部,,0.0,50,59.0,天津·天津·北辰区,天津,天津,117.200983,39.084158
86,天津动物园滑雪场,,0.0,2,2.5,天津·天津·天津水上公园,天津,天津,117.165433,39.081878
87,绿色世界生态园,,0.0,63,88.0,天津·天津·宝坻区,天津,天津,117.200983,39.084158
88,蹦客地带蹦床主题运动馆,,0.0,92,156.5,天津·天津·南开区,天津,天津,117.200983,39.084158
89,西双塘冰雪嘉年,3A景区,0.0,68,48.0,天津·天津·静海县,天津,天津,116.908218,38.871838
90,秀水蓝湾温泉酒店,,0.0,53,22.9,天津·天津·西青区,天津,天津,104.338661,31.509277
91,庆王府,,0.7,12,21.0,天津·天津·和平区,天津,天津,116.381325,39.935921
92,天津欢乐谷,4A景区,0.0,1216,78.01,天津·天津·东丽区,天津,天津,117.476594,39.187049
93,金龙建国温泉酒店温泉区,,0.0,72,138.0,北京·北京·东城区,北京,北京,116.407526,39.904030
94,大兴宾馆清泉洗浴中心,,0.0,16,18.0,北京·北京·大兴区,北京,北京,116.340404,39.727343
95,天门山,,0.7,44,26.0,北京·北京·密云县,北京,北京,116.407526,39.904030
96,中国人民抗日战争纪念馆,4A景区,0.7,4,0.5,北京·北京·丰台区,北京,北京,116.225807,39.852276
97,熊猫馆,,0.0,2,175.0,北京·北京·北京动物园,北京,北京,116.407526,39.904030
98,仙栖洞,3A景区,0.7,68,41.0,北京·北京·房山区,北京,北京,115.752823,39.658546
99,八达岭国家森林公园,3A景区,0.7,144,15.0,北京·北京·延庆县,北京,北京,115.972588,40.364788
100,富国海底世界,4A景区,0.7,96,76.8,北京·北京·朝阳区,北京,北京,116.446693,39.928051
101,北京中华民族园,,0.72,354,75.0,北京·北京·朝阳区,北京,北京,116.391880,39.986479
102,国子监,4A景区,0.74,12,0.1,北京·北京·东城区,北京,北京,116.413284,39.946907
103,中国国家大剧院,,0.7,58,15.0,北京·北京·西城区,北京,北京,116.407526,39.904030
104,北海公园,4A景区,0.76,240,9.9,北京·北京·西城区,北京,北京,109.119927,21.481254
105,凤凰花果山,,0.0,86,19.0,重庆·重庆·万州区,重庆,重庆,109.600204,27.945315
106,三峡文物园,,0.0,78,16.0,重庆·重庆·云阳县,重庆,重庆,112.412033,34.635212
107,黄桷门奇彩梦园,4A景区,0.0,14,37.0,重庆·重庆·铜梁县,重庆,重庆,105.924103,28.045317
108,永川野生动物园,4A景区,0.0,49,208.0,重庆·重庆·永川区,重庆,重庆,105.907158,29.289048
109,VR未来城,,0.0,59,29.9,重庆·重庆·江北区,重庆,重庆,106.551556,29.563009
110,海棠晓月圣地温泉,,0.0,28,118.0,重庆·重庆·南岸区,重庆,重庆,106.551556,29.563009
111,金源方特科幻公园,4A景区,0.7,4,120.0,重庆·重庆·江北区,重庆,重庆,106.525696,29.559446
112,磁器口转运楼,,0.0,2,0.1,重庆·重庆·磁器口古镇,重庆,重庆,106.451683,29.581543
113,芭拉胡景区,4A景区,0.0,8,25.0,重庆·重庆·黔江区,重庆,重庆,106.551556,29.563009
114,天津科学技术馆,3A景区,0.7,0,0.0,天津·天津·河西区,天津,天津,117.218384,39.087285
115,爱江山玉桑拿休闲中心,,0.0,0,0.0,天津·天津·河西区,天津,天津,118.615602,28.711919
116,启橙娱乐,,0.0,0,0.0,天津·天津·河西区,天津,天津,117.200983,39.084158
117,港顺8号温泉,,0.0,72,93.0,天津·天津·津南区,天津,天津,117.200983,39.084158
118,非遗津粹相声专场演出,,0.0,71,40.0,天津·天津·和平区,天津,天津,117.200983,39.084158
119,光合谷旅游度假区,4A景区,0.0,84,95.0,天津·天津·静海县,天津,天津,117.200983,39.084158
120,平津战役纪念馆,,0.72,4,0.1,天津·天津·红桥区,天津,天津,117.146606,39.168640
121,津门故里,,0.0,82,0.1,天津·天津·南开区,天津,天津,117.200983,39.084158
122,天津晶宝农庄,,0.0,68,88.0,天津·天津·宝坻区,天津,天津,117.200983,39.084158
123,鼓楼,,0.78,44,58.0,天津·天津·和平区,天津,天津,114.355895,34.793846
124,海河游船,,0.0,26,100.0,天津·天津·古文化街码头,天津,天津,102.252892,27.867466
125,五大道之马场道,,0.0,20,115.0,天津·天津·五大道,天津,天津,118.362144,35.041183
126,北京欢乐谷金面王朝,,0.0,4,180.0,北京·北京·北京欢乐谷,北京,北京,116.498510,39.867175
127,鸟巢3D美术馆,,0.0,2,57.0,北京·北京·朝阳区,北京,北京,116.398125,39.994045
128,玉渡山,,0.7,418,55.0,北京·北京·延庆县,北京,北京,116.407526,39.904030
129,西山国家森林公园,,0.72,156,9.0,北京·北京·海淀区,北京,北京,116.407526,39.904030
130,房山世界地质公园,,0.7,79,23.0,北京·北京·房山区,北京,北京,115.594566,39.634810
131,宋庆龄故居,3A景区,0.7,46,18.0,北京·北京·西城区,北京,北京,116.407526,39.904030
132,北京天文馆,3A景区,0.72,2,136.0,北京·北京·海淀区,北京,北京,116.336701,39.937354
133,烟袋斜街,,0.72,64,168.0,北京·北京·西城区,北京,北京,116.395042,39.939098
134,红螺寺,4A景区,0.7,1096,54.0,北京·北京·怀柔区,北京,北京,116.624054,40.377304
135,梦幻长城球幕影院,,0.0,8,95.0,北京·北京·延庆县,北京,北京,116.407526,39.904030
136,古北水镇,,0.0,722,150.0,北京·北京·密云县,北京,北京,125.765877,48.093578
137,明十三陵,5A景区,0.72,138,46.7,北京·北京·昌平区,北京,北京,116.407526,39.904030
138,美心红酒小镇,,0.0,43,58.0,重庆·重庆·涪陵区,重庆,重庆,106.551556,29.563009
139,原蔬味采摘园,,0.0,37,22.0,重庆·重庆·璧山县,重庆,重庆,106.551556,29.563009
140,山城步道,,0.0,46,43.0,重庆·重庆·渝中区,重庆,重庆,106.551556,29.563009
141,金刀峡,4A景区,0.72,26,80.0,重庆·重庆·北碚区,重庆,重庆,106.631691,30.037056
142,飞龙峡漂流,,0.0,82,28.0,重庆·重庆·渝北区,重庆,重庆,105.075958,28.943756
143,灵巫洞,,0.7,35,40.0,重庆·重庆·巫溪县,重庆,重庆,106.551556,29.563009
144,重庆梵高星空艺术馆,,0.0,34,49.0,重庆·重庆·重庆市游乐园,重庆,重庆,106.551556,29.563009
145,张飞庙,4A景区,0.72,37,258.0,重庆·重庆·云阳县,重庆,重庆,104.297211,30.192961
146,龚滩古镇,4A景区,0.72,4,0.1,重庆·重庆·酉阳县,重庆,重庆,117.918030,31.423962
147,天津图书馆,,0.7,0,0.0,天津·天津·南开区,天津,天津,117.160111,39.098765
148,瞳艺3D艺术画展（天津馆）,,0.0,0,0.0,天津·天津·南开区,天津,天津,117.200983,39.084158
149,天津欢乐水魔方水上乐园,,0.0,0,0.0,天津·天津·滨海新区,天津,天津,117.747296,39.101443
150,泉水湾温泉中心,,0.0,75,49.0,天津·天津·北辰区,天津,天津,117.200983,39.084158
151,天津金泰丽舍温泉酒店,,0.0,56,88.0,天津·天津·武清区,天津,天津,117.021016,39.365106
152,广川温泉酒店,,0.0,4,55.0,天津·天津·津南区,天津,天津,115.933098,37.563248
153,杨柳青古镇,,0.7,57,0.1,天津·天津,天津,天津,117.006104,39.137924
154,彩悦城游乐套餐,,0.0,73,25.0,天津·天津·河西区,天津,天津,117.217682,39.090309
155,盛世澜湾温泉,,0.0,58,63.0,天津·天津·静海县,天津,天津,117.200983,39.084158
156,萤火虫奇趣体验馆,,0.0,6,48.0,天津·天津,天津,天津,114.793678,28.087900
157,海河公园,,0.0,4,100.0,天津·天津·和平区,天津,天津,117.213440,39.126144
158,张学良故居,,0.72,76,39.2,天津·天津·和平区,天津,天津,112.875710,22.904171
159,万寿寺,,0.7,52,120.0,北京·北京·海淀区,北京,北京,116.309845,39.947720
160,朝阳公园勇敢者游乐园,,0.0,24,85.0,北京·北京·朝阳公园,北京,北京,116.407526,39.904030
161,中国航空博物馆,4A景区,0.7,6,1.1,北京·北京·昌平区,北京,北京,116.363968,40.186138
162,运河苑温泉水世界,,0.0,30,159.0,北京·北京·通州区,北京,北京,116.407526,39.904030
163,朝阳公园,4A景区,0.72,10,85.0,北京·北京·朝阳区,北京,北京,116.407526,39.904030
164,北京明城墙遗址公园,4A景区,0.0,4,10.0,北京·北京·东城区,北京,北京,116.427860,39.901196
165,纪晓岚故居,,0.7,99,25.0,北京·北京·西城区,北京,北京,116.387207,39.889858
166,老北京胡同游,,0.0,43,2.0,北京·北京·西城区,北京,北京,116.407526,39.904030
167,世界花卉大观园,4A景区,0.7,1308,33.0,北京·北京·丰台区,北京,北京,116.314913,30.838416
168,中央电视塔,4A景区,0.72,158,80.0,北京·北京·海淀区,北京,北京,116.306023,39.921021
169,毛主席纪念堂,,0.76,6,79.0,北京·北京·东城区,北京,北京,116.407526,39.904030
170,故宫讲解,,0.0,106,65.0,北京·北京·故宫,北京,北京,116.407526,39.904030
171,偏岩古镇,,0.72,72,30.0,重庆·重庆·北碚区,重庆,重庆,107.557205,33.350349
172,重庆城市精英真人CS大学城店,,0.0,32,48.0,重庆·重庆·沙坪坝区,重庆,重庆,106.586582,29.544582
173,荷塘悦色,,0.0,30,29.9,重庆·重庆·沙坪坝区,重庆,重庆,106.551556,29.563009
174,东温泉镇,4A景区,0.7,67,0.1,重庆·重庆·巴南区,重庆,重庆,106.551556,29.563009
175,重庆3D魔幻艺术馆,,0.0,10,49.0,重庆·重庆·南岸区,重庆,重庆,106.560266,29.539244
176,贝迪颐园温泉旅游度假区,4A景区,0.0,268,108.0,重庆·重庆·九龙坡区,重庆,重庆,106.551556,29.563009
177,龙缸云端廊桥,,0.0,34,4.9,重庆·重庆·云阳县,重庆,重庆,106.551556,29.563009
178,烽烟三国,,0.0,18,147.0,重庆·重庆·忠县,重庆,重庆,106.551556,29.563009
179,重庆人民广场,4A景区,0.0,46,45.0,重庆·重庆·渝中区,重庆,重庆,105.929462,29.353180
180,利顺德大饭店,3A景区,0.0,0,0.0,天津·天津·和平区,天津,天津,117.200983,39.084158
181,宁园,4A景区,0.76,0,0.0,天津·天津·河北区,天津,天津,117.219398,39.162220
182,天津港,,0.0,0,0.0,天津·天津·滨海新区,天津,天津,117.200983,39.084158
183,爱堡迪游泳健身,,0.0,35,30.4,天津·天津·河北区,天津,天津,121.604492,38.917248
184,惜缘洗浴,,0.0,52,39.0,天津·天津·宁河县,天津,天津,117.200983,39.084158
185,龙顺度假庄园生态观光园,3A景区,0.0,67,40.9,天津·天津·北辰区,天津,天津,112.817719,22.290291
186,望海楼,,0.8,35,58.0,天津·天津·河北区,天津,天津,118.428101,37.119179
187,玉佛禅寺,3A景区,0.0,67,0.1,天津·天津·西青区,天津,天津,116.947166,39.083317
188,梨木台,4A景区,0.72,74,60.0,天津·天津·蓟县,天津,天津,117.200983,39.084158
189,丽水湖温泉休闲酒店,,0.0,2,54.0,天津·天津·河北区,天津,天津,119.922796,28.467630
190,天津之眼摩天轮,4A景区,0.0,6,1.5,天津·天津·河北区,天津,天津,117.186310,39.154161
191,古文化街码头,,0.0,20,100.0,天津·天津·南开区,天津,天津,116.637993,38.700600
192,紫竹院公园,4A景区,0.72,30,0.1,北京·北京·海淀区,北京,北京,116.318947,39.942734
193,京东大溶洞,,0.7,10,18.0,北京·北京·平谷区,北京,北京,117.254768,40.211880
194,鸟巢北京会展中心3D美术馆,,0.0,92,57.0,北京·北京·鸟巢,北京,北京,116.323866,39.966347
195,家乔温泉洗浴,,0.0,4,128.0,北京·北京,北京,北京,116.407526,39.904030
196,嘻哈包袱铺（西直门店）,,0.0,90,88.0,北京·北京·西城区,北京,北京,117.807213,37.022453
197,孔庙和国子监博物馆,,0.0,6,0.1,北京·北京·东城区,北京,北京,116.413284,39.946911
198,北京活的3D博物馆,,0.0,8,35.0,北京·北京·朝阳区,北京,北京,116.501197,39.983845
199,中国科学技术馆,4A景区,0.0,38,110.0,北京·北京·朝阳区,北京,北京,116.398643,40.006054
200,八大处公园,4A景区,0.72,740,10.0,北京·北京·石景山区,北京,北京,116.180817,39.957554
201,梨园剧场,,0.0,12,81.9,北京·北京·西城区,北京,北京,102.408943,29.585812
202,世界公园,4A景区,0.7,322,83.0,北京·北京·丰台区,北京,北京,116.300652,39.806740
203,喇叭沟原始森林公园,,0.7,1592,20.0,北京·北京·怀柔区,北京,北京,107.117165,27.607590
204,金三泉温泉,,0.0,2,53.0,重庆·重庆·南川区,重庆,重庆,106.551556,29.563009
205,桂园,,0.0,79,45.0,重庆·重庆·渝中区,重庆,重庆,114.109451,22.545530
206,大足南山石刻,,0.0,86,218.0,重庆·重庆·大足县,重庆,重庆,105.719537,29.683905
207,滑石古寨景区,3A景区,0.0,6,36.0,重庆·重庆·梁平县,重庆,重庆,111.508911,39.657772
208,乐和乐都欢乐世界,,0.0,14,200.0,重庆·重庆·乐和乐都主题公园,重庆,重庆,106.551556,29.563009
209,南温泉公园会所景区,,0.0,30,65.0,重庆·重庆,重庆,重庆,106.551556,29.563009
210,重庆柏联温泉,,0.0,16,328.0,重庆·重庆·北碚区,重庆,重庆,106.416046,29.857099
211,南山植物园,4A景区,0.7,56,44.7,重庆·重庆·南岸区,重庆,重庆,113.926325,22.523781
212,鹅岭二厂文创公园,,0.0,20,19.0,重庆·重庆·渝中区,重庆,重庆,106.551556,29.563009
213,小白楼1902欧式风情街,3A景区,0.0,0,0.0,天津·天津·和平区,天津,天津,116.419235,39.916271
214,渤海湾七里海生态园,4A景区,0.0,0,0.0,天津·天津·宁河县,天津,天津,117.999878,37.420078
215,天津蓟县圣世宫温泉,,0.0,0,0.0,天津·天津·蓟县,天津,天津,117.408307,40.046060
216,黑峪神秘谷,,0.0,90,65.0,天津·天津·蓟县,天津,天津,117.475822,40.095791
217,解放桥,,0.0,58,58.0,天津·天津·和平区,天津,天津,117.200983,39.084158
218,天津武清绿博园,4A景区,0.0,34,33.0,天津·天津·武清区,天津,天津,117.129596,39.338335
219,马可波罗广场,,0.0,81,58.0,天津·天津·和平区,天津,天津,117.198654,39.134445
220,金汤桥,,0.0,76,58.0,天津·天津·南开区,天津,天津,117.194611,39.140755
221,天津博物馆,3A景区,0.74,6,0.1,天津·天津·河西区,天津,天津,117.211908,39.085042
222,宝成博物苑,4A景区,0.7,8,23.5,天津·天津·津南区,天津,天津,123.490311,41.760563
223,南市食品街,,1.0,94,70.0,天津·天津·和平区,天津,天津,124.371307,43.169697
224,天津元升相声茶馆,,0.0,46,39.0,天津·天津·南开区,天津,天津,117.200983,39.084158
225,汉拿山汤泉国际酒店（亚运村店）,,0.0,14,119.0,北京·北京·朝阳区,北京,北京,116.274147,39.961140
226,桃源仙谷,4A景区,0.7,104,22.0,北京·北京·密云县,北京,北京,116.407526,39.904030
227,鸟巢VR虚拟现实体验馆,,0.0,65,49.0,北京·北京·鸟巢,北京,北京,116.398125,39.994045
228,张裕爱斐堡,4A景区,0.0,32,65.0,北京·北京·密云县,北京,北京,116.407526,39.904030
229,十渡拒马乐园,,0.0,22,254.9,北京·北京·十渡风景区,北京,北京,115.589340,39.639843
230,飞越中国,,0.0,36,100.0,北京·北京·石景山区,北京,北京,116.407526,39.904030
231,泰山皮影戏,,0.0,2,75.0,北京·北京·前门大街,北京,北京,117.130191,36.191584
232,孔庙,4A景区,0.72,95,120.0,北京·北京·东城区,北京,北京,116.990273,35.593483
233,十渡聚龙湾玻璃栈道,,0.0,304,35.0,北京·北京·十渡风景区,北京,北京,116.407526,39.904030
234,古北水镇天然温泉,,0.0,318,150.0,北京·北京·古北水镇,北京,北京,116.407526,39.904030
235,德云社三庆园剧场,,0.0,56,88.0,北京·北京·西城区,北京,北京,119.848602,32.148533
236,珍宝馆,,0.0,122,25.0,北京·北京·故宫,北京,北京,114.045250,22.517576
237,重庆凤凰花海景区,,0.0,10,26.0,重庆·重庆·沙坪坝区,重庆,重庆,106.401843,29.807907
238,重庆永川香海温泉,3A景区,0.0,10,35.0,重庆·重庆·永川区,重庆,重庆,105.874872,29.364611
239,重庆城市精英真人CS铁山坪森林公园店,,0.0,86,48.0,重庆·重庆·江北区,重庆,重庆,106.586582,29.544582
240,鹅岭公园,3A景区,0.76,64,7.9,重庆·重庆·渝中区,重庆,重庆,106.536133,29.549738
241,重庆心景温泉,,0.0,64,118.0,重庆·重庆·北碚区,重庆,重庆,106.375010,29.858899
242,魔法光影艺术馆,,0.0,75,55.0,重庆·重庆·渝中区,重庆,重庆,106.551556,29.563009
243,宝顶山景区,,0.72,2,35.0,重庆·重庆·大足石刻,重庆,重庆,105.801720,29.748732
244,天星小镇,,0.0,60,40.0,重庆·重庆·南川区,重庆,重庆,107.088799,29.150940
245,酉阳红石林,,0.0,32,43.9,重庆·重庆·酉阳县,重庆,重庆,108.767747,28.841244
246,和谐艺术团相声社,,0.0,0,0.0,天津·天津·和平区,天津,天津,117.200983,39.084158
247,​天津东疆湾沙滩景区,4A景区,0.0,0,0.0,天津·天津·滨海新区,天津,天津,117.200983,39.084158
248,古文化街燕乐升萍相声茶馆,,0.0,0,0.0,天津·天津·南开区,天津,天津,116.637993,38.700600
249,盘山滑草场,,0.0,4,67.0,天津·天津·蓟县,天津,天津,122.052977,41.198936
250,华夏相声茶馆艺术会馆,,0.0,52,64.0,天津·天津·南开区,天津,天津,116.717377,39.946938
251,凌奥温泉,,0.0,10,119.0,天津·天津·南开区,天津,天津,117.200983,39.084158
252,和平路金街,,0.7,77,58.0,天津·天津·和平区,天津,天津,115.185356,23.629580
253,袁氏宅邸,,0.7,62,39.0,天津·天津·河北区,天津,天津,117.195213,39.138607
254,天津沐清汇温泉洗浴,,0.0,35,39.0,天津·天津·武清区,天津,天津,117.200983,39.084158
255,天津水上公园,4A景区,0.8400000000000001,4,0.1,天津·天津·南开区,天津,天津,117.167804,39.088969
256,民国物语博物馆,,0.0,14,33.0,天津·天津·西青区,天津,天津,117.200983,39.084158
257,海河桥,,0.0,106,100.0,天津·天津·河北区,天津,天津,120.392967,30.347511
258,北京植物园,4A景区,0.7,4,1.0,北京·北京·海淀区,北京,北京,116.209714,40.001403
259,北京上方山国家森林公园,3A景区,0.7,34,27.0,北京·北京·房山区,北京,北京,116.764625,39.884750
260,奥林匹克森林公园,,0.0,2,0.1,北京·北京·奥林匹克公园,北京,北京,116.400085,40.025352
261,中国古动物馆,,0.7,4,17.9,北京·北京·西城区,北京,北京,116.333992,39.937523
262,摩力圣汇温泉会馆,,0.0,18,99.0,北京·北京·朝阳区,北京,北京,116.407526,39.904030
263,红叶岭,,0.0,188,15.0,北京·北京·八达岭国家森林公园,北京,北京,117.258362,30.734690
264,北京国际鲜花港,4A景区,0.0,268,53.0,北京·北京·顺义区,北京,北京,116.796591,40.181584
265,南山滑雪场,,0.7,24,80.0,北京·北京·密云县,北京,北京,116.407526,39.904030
266,潭柘寺,4A景区,0.7,48,0.1,北京·北京·门头沟区,北京,北京,116.030296,39.878857
267,前门大街,3A景区,0.8,26,85.0,北京·北京·东城区,北京,北京,116.397781,39.897346
268,恭王府大戏楼,,0.0,12,25.0,北京·北京·西城区,北京,北京,116.386375,39.936726
269,德云社相声大会广德楼店,,0.0,104,90.0,北京·北京·西城区,北京,北京,116.407526,39.904030
270,垫江乐天花谷,,0.0,8,23.9,重庆·重庆·垫江县,重庆,重庆,107.401298,30.426050
271,曾家岩50号,,0.0,93,248.0,重庆·重庆·渝中区,重庆,重庆,106.550682,29.565033
272,鸿恩寺,,0.0,66,2.7,重庆·重庆·江北区,重庆,重庆,106.498154,29.572073
273,飞越丛林户外探险乐园（玉峰山项目）,,0.0,2,45.0,重庆·重庆·渝北区,重庆,重庆,106.551556,29.563009
274,重庆动物园,4A景区,0.7,16,0.1,重庆·重庆·九龙坡区,重庆,重庆,106.505736,29.504051
275,张关水溶洞,3A景区,0.7,20,90.0,重庆·重庆·渝北区,重庆,重庆,102.895889,36.008904
276,重庆市人民大礼堂,4A景区,0.72,33,65.0,重庆·重庆·渝中区,重庆,重庆,106.553841,29.561555
277,两江夜游·朝天系列游船,,0.0,10,43.0,重庆·重庆·重庆两江夜游,重庆,重庆,106.551556,29.563009
278,磁器口古镇,4A景区,0.8,4,0.1,重庆·重庆·沙坪坝区,重庆,重庆,106.551556,29.563009
279,茶淀葡萄科技园,3A景区,0.0,0,0.0,天津·天津·滨海新区,天津,天津,119.739258,28.767214
280,龙顺庄园水世界,,0.0,0,0.0,天津·天津·龙顺度假庄园生态观光园,天津,天津,112.817719,22.290291
281,二宫公园,,0.0,0,0.0,天津·天津·河东区,天津,天津,117.251175,39.102924
282,狮子林桥,,0.0,64,58.0,天津·天津·南开区,天津,天津,117.194550,39.147083
283,天津宝堂汤泉,,0.0,99,89.0,天津·天津·北辰区,天津,天津,117.200983,39.084158
284,星期六亲子休闲美式农场,,0.0,85,19.9,天津·天津·西青区,天津,天津,104.922882,26.317886
285,蓝天盛景拓展基地,,0.0,44,125.0,天津·天津·宝坻区,天津,天津,110.360939,20.022448
286,天津滨海文化中心,,0.0,37,2.0,天津·天津·滨海新区,天津,天津,117.687363,39.017649
287,天津万源龙顺宇宙之星科技馆,,0.0,41,59.0,天津·天津·北辰区,天津,天津,117.200983,39.084158
288,八仙古洞,,0.0,26,60.0,天津·天津·蓟县,天津,天津,109.252335,32.089767
289,天津盘山风景名胜区,5A景区,0.8,278,36.0,天津·天津·蓟县,天津,天津,117.279729,40.093249
290,天津海昌极地海洋公园,4A景区,0.0,520,99.0,天津·天津·滨海新区,天津,天津,117.662151,39.008579
291,青龙山,4A景区,0.7,89,35.0,北京·北京·平谷区,北京,北京,116.407526,39.904030
292,北京比如世界,,0.0,62,145.0,北京·北京·朝阳区,北京,北京,116.461880,39.968044
293,凤凰岭,4A景区,0.7,84,21.0,北京·北京·海淀区,北京,北京,116.407526,39.904030
294,中国国家博物馆,,0.7,63,98.0,北京·北京·东城区,北京,北京,116.401733,39.905167
295,石景山游乐园,4A景区,0.7,10,0.1,北京·北京·石景山区,北京,北京,116.208596,39.912045
296,乐佛山风景区,,0.0,73,52.0,北京·北京·房山世界地质公园,北京,北京,113.103794,23.070938
297,王府井商业街,,0.76,31,6.0,北京·北京·东城区,北京,北京,117.830406,37.172173
298,司马台长城,4A景区,0.76,28,150.0,北京·北京·密云县,北京,北京,116.318398,34.918552
299,天安门城楼,,0.72,53,148.0,北京·北京·东城区,北京,北京,116.397499,39.908722
300,南锣鼓巷,3A景区,0.76,8,0.1,北京·北京·东城区,北京,北京,116.984001,34.185867
301,香山公园,4A景区,0.72,146,0.1,北京·北京·海淀区,北京,北京,116.200035,39.992340
302,鸟巢,5A景区,0.8400000000000001,98,49.0,北京·北京·奥林匹克公园,北京,北京,116.398125,39.994045
303,山王坪喀斯特国家生态公园,,0.0,44,69.5,重庆·重庆·南川区,重庆,重庆,108.925804,31.788961
304,青年汇巅峰乐园,,0.0,36,27.0,重庆·重庆·万盛区,重庆,重庆,106.495857,29.517605
305,老君洞,,0.7,96,6.0,重庆·重庆·南岸区,重庆,重庆,107.302505,34.062336
306,欢乐黄金谷景区,,0.0,57,25.0,重庆·重庆·万州区,重庆,重庆,112.788200,37.897400
307,重庆天赐华汤森林温泉酒店,,0.0,114,59.9,重庆·重庆·璧山县,重庆,重庆,106.551556,29.563009
308,乌江画廊,,0.0,12,80.0,重庆·重庆·酉阳县,重庆,重庆,118.417809,31.820469
309,美樱花海,,0.0,54,35.0,重庆·重庆·江津区,重庆,重庆,106.551556,29.563009
310,南滨路,,0.0,82,65.0,重庆·重庆·南岸区,重庆,重庆,109.491852,36.588165
311,酉阳桃花源,5A景区,0.72,34,50.0,重庆·重庆·酉阳县,重庆,重庆,108.767222,28.856370
312,一棵树观景园,,0.0,4,65.0,重庆·重庆·南岸区,重庆,重庆,129.379349,46.158131
313,中天7号温泉,,0.0,0,0.0,天津·天津·滨海新区,天津,天津,82.871800,44.601181
314,天下盘山剧场,,0.0,0,0.0,天津·天津·天津盘山风景名胜区,天津,天津,117.200983,39.084158
315,鼓楼茶馆,,0.0,0,0.0,天津·天津·南开区,天津,天津,114.355895,34.793846
316,天津圣和汤泉,,0.0,91,128.0,天津·天津·河西区,天津,天津,117.200983,39.084158
317,NBA Center,,0.0,56,76.8,天津·天津·武清区,天津,天津,117.200983,39.084158
318,团泊风景区,4A景区,0.7,48,78.0,天津·天津·静海县,天津,天津,117.176468,38.814510
319,九山顶,,0.72,82,48.9,天津·天津·蓟县,天津,天津,117.504623,40.227169
320,东丽湖恒大世博国际温泉,,0.0,10,148.0,天津·天津·东丽区,天津,天津,117.200983,39.084158
321,臻美汗蒸时代,,0.0,54,18.0,天津·天津·滨海新区,天津,天津,117.200983,39.084158
322,霍元甲纪念馆,,0.7,30,0.1,天津·天津·精武门·中华武林园,天津,天津,117.200983,39.084158
323,天津蓟州黄崖关长城景区,4A景区,0.74,94,30.0,天津·天津·蓟县,天津,天津,117.445079,40.241899
324,天津泰达航母主题公园,4A景区,0.7,68,15.0,天津·天津·滨海新区,天津,天津,117.808217,39.156337
325,天开寺,,0.0,6,24.9,北京·北京·房山区,北京,北京,103.013168,30.324883
326,陶然亭公园,4A景区,0.72,38,0.1,北京·北京·宣武区,北京,北京,116.382034,39.874115
327,世贸天阶,,0.0,84,238.0,北京·北京·朝阳区,北京,北京,116.452118,39.916603
328,北京园博园,,0.0,264,9.0,北京·北京·丰台区,北京,北京,116.190959,39.875252
